Estado,IBGE-Code,Município,PET_01,PET_02,PET_03,PET_04,PET_05,PET_06,PET_07,PET_08,PET_09,PET_10,PET_11,PET_12,PR_01,PR_02,PR_03,PR_04,PR_05,PR_06,PR_07,PR_08,PR_09,PR_10,PR_11,PR_12,latitude,longitude
MG,3167806,Soledade de Minas,"108,28","96,34","102,52","88,08","69,56","60,29","66,11","89,52","101,87","112,18","103,60","109,16","299,33","235,57","189,57","72,07","43,07","23,07","17,40","20,67","66,83","133,93","187,30","319,47",-22.026988195900724,-45.027597361592896
MG,3167905,Tabuleiro,"117,56","104,77","104,33","82,18","67,78","57,64","64,81","85,17","94,00","106,01","96,29","105,42","269,93","194,63","176,00","70,83","26,17","13,43","13,23","13,17","50,03","119,73","197,07","260,83",-21.363301907891067,-43.25624855855415
MG,3168002,Taiobeiras,"137,59","115,72","115,69","96,10","82,18","71,57","77,88","98,54","108,96","132,40","115,67","120,87","115,90","77,10","93,67","47,27","12,97","4,50","4,77","3,03","17,33","71,77","150,30","162,50",-15.824526299807806,-42.0560439760719
MG,3168051,Taparuba,"134,50","116,71","112,07","87,90","75,78","64,04","68,76","90,35","101,10","115,57","105,31","111,21","171,00","102,73","128,87","74,97","44,43","18,17","21,03","24,67","46,47","106,70","194,57","197,13",-19.73860468520717,-41.61151574272201
MG,3168101,Tapira,"102,53","92,60","98,27","90,65","80,60","69,28","79,34","102,83","110,49","114,07","102,97","98,80","303,83","243,50","202,07","107,33","41,50","14,07","10,93","15,63","76,07","141,30","201,07","353,13",-19.915837449057268,-46.86836113912562
MG,3168200,Tapiraí,"106,80","96,08","104,36","91,68","79,96","66,90","76,65","97,74","104,85","115,32","104,03","100,81","278,13","205,13","178,07","96,80","39,57","14,23","9,23","16,07","69,67","121,93","196,40","322,87",-19.876199890559143,-46.160668625463096
MG,3168309,Taquaraçu de Minas,"127,02","104,96","108,36","92,04","78,40","67,81","73,65","97,11","109,45","122,62","106,50","106,24","252,40","163,13","162,67","71,23","24,90","6,10","5,30","6,83","42,17","111,40","208,87","319,30",-19.63399111593985,-43.68557958985807
MG,3168408,Tarumirim,"131,21","112,35","108,46","86,62","74,79","63,19","69,65","90,91","100,14","115,47","102,95","110,63","187,07","108,83","144,07","77,77","42,37","17,50","18,37","21,47","47,20","111,67","200,23","217,37",-19.30147328200627,-41.901965461163456
MG,3168507,Teixeiras,"120,73","102,64","102,08","81,26","67,05","56,59","61,91","82,90","93,18","105,72","95,11","102,58","216,07","157,30","142,67","66,20","35,77","18,33","17,90","16,47","50,80","113,27","204,77","251,47",-20.632123185263985,-42.86256041931292
MG,3168606,Teófilo Otoni,"133,64","116,55","112,63","91,56","78,40","65,77","70,40","91,15","102,10","117,86","107,96","113,22","136,80","94,40","109,33","71,80","35,00","17,87","25,53","23,77","34,07","98,37","182,53","185,57",-17.71459740771835,-41.38366364683094
MG,3168705,Timóteo,"130,26","113,08","107,35","86,72","73,48","62,53","70,13","92,47","102,78","116,18","104,00","108,00","195,03","136,20","151,73","79,60","34,80","10,27","8,60","13,20","45,50","109,20","199,83","256,90",-19.55802511892325,-42.60257392224439
MG,3168804,Tiradentes,"114,92","99,76","102,74","86,80","70,77","59,43","68,81","92,96","101,09","113,85","104,95","105,15","259,83","196,47","191,23","74,77","30,50","18,87","9,87","8,93","52,60","129,10","194,40","311,97",-21.11650294808137,-44.15456025197169
MG,3168903,Tiros,"110,67","97,10","107,09","94,67","84,77","74,10","82,51","106,11","117,71","122,12","106,19","101,88","260,93","184,53","184,47","90,77","32,97","8,40","5,27","11,10","45,53","111,77","196,10","302,17",-18.86007240238836,-45.824104994285904
MG,3169000,Tocantins,"121,28","108,02","107,51","84,14","68,65","58,00","65,47","86,37","95,68","109,00","98,32","107,11","249,60","182,80","149,37","61,03","27,27","11,60","13,80","10,97","47,97","110,20","200,97","239,83",-21.17746455283222,-43.0264816437329
MG,3169059,Tocos do Moji,"105,50","91,07","96,19","85,30","70,15","60,73","68,47","90,58","98,38","110,35","102,37","105,39","330,10","229,73","207,23","88,80","47,47","41,83","29,70","29,40","71,27","146,47","188,63","310,00",-22.35869366537931,-46.146541354725215
MG,3169109,Toledo,"99,99","86,39","94,29","81,50","66,78","58,30","65,23","84,74","95,11","105,16","97,95","101,98","322,33","226,43","196,27","84,83","47,83","41,77","26,43","32,37","67,13","146,70","177,60","281,93",-22.7056425114852,-46.38321640867429
MG,3169208,Tombos,"136,16","113,85","112,41","88,80","72,43","61,89","68,41","88,55","97,99","112,68","103,76","112,27","201,30","142,97","142,17","72,50","41,60","21,70","13,30","17,57","37,40","111,40","194,33","222,30",-20.881896796596333,-42.06420059344335
MG,3169307,Três Corações,"110,19","98,98","102,93","89,03","71,54","61,54","68,72","92,73","105,00","115,47","108,76","109,55","279,93","225,17","192,40","63,57","34,60","17,37","13,17","15,40","64,83","133,27","184,80","311,50",-21.686402903602204,-45.20486298450086
MG,3169356,Três Marias,"120,20","103,18","109,53","97,21","86,44","76,08","82,75","109,15","119,44","129,71","109,06","107,03","214,33","130,40","150,97","70,80","26,23","4,77","4,23","6,23","26,90","74,80","163,20","241,73",-18.297772582460667,-45.069120492598216
MG,3169406,Três Pontas,"108,42","96,98","103,06","89,49","74,01","63,49","71,83","96,63","107,22","116,02","108,88","108,04","281,17","223,40","186,70","74,30","39,60","24,27","17,50","18,90","69,37","132,63","182,97","306,03",-21.3935612167738,-45.49819589734647
MG,3169505,Tumiritinga,"138,39","118,40","112,79","89,50","77,76","66,14","72,51","95,34","105,24","119,39","107,58","112,70","173,57","98,53","132,73","70,63","40,73","17,53","18,00","20,27","39,37","104,63","195,57","200,73",-19.01496078489048,-41.70550325486573
MG,3169604,Tupaciguara,"109,79","97,42","107,47","103,53","93,74","84,47","99,92","124,14","130,53","134,76","115,84","108,38","250,13","236,87","191,20","96,23","24,60","9,90","4,20","11,30","40,47","135,30","198,57","283,47",-18.534974676837244,-48.75529719792501
MG,3169703,Turmalina,"131,65","111,45","110,15","90,24","81,56","69,18","75,06","97,56","104,16","126,61","108,92","110,79","139,23","94,47","132,80","48,57","14,73","3,63","4,37","5,20","22,50","78,83","175,73","225,53",-17.244523708810735,-42.83987136049948
MG,3169802,Turvolândia,"108,29","98,45","102,80","89,31","73,03","62,80","69,64","93,46","103,90","115,54","110,05","110,03","294,17","221,30","196,07","78,13","43,80","29,13","23,30","22,40","66,60","141,20","183,23","320,83",-21.88496326562285,-45.79968904370661
MG,3169901,Ubá,"121,50","107,91","107,67","84,09","68,80","58,01","65,45","86,76","96,50","108,86","98,18","106,32","244,57","179,63","147,70","60,93","29,30","12,33","13,80","10,93","47,07","111,67","201,63","242,10",-21.105323581992245,-42.96524865817634
MG,3170008,Ubaí,"133,19","111,47","116,42","105,01","95,26","88,57","96,86","120,15","129,42","143,74","118,66","113,57","145,97","138,43","136,93","61,63","16,17","4,07","2,50","2,73","15,70","87,57","176,87","220,17",-16.364039871097667,-44.84769411630324
MG,3170057,Ubaporanga,"123,50","104,44","103,30","83,30","70,85","59,84","65,82","85,87","95,04","109,32","98,67","103,53","195,37","122,93","150,20","85,73","46,37","17,83","18,77","22,27","56,17","116,90","203,30","226,43",-19.660483118679323,-42.070002424534295
MG,3170107,Uberaba,"105,71","94,62","103,46","98,83","88,90","79,77","92,87","118,83","128,03","127,60","109,62","107,59","278,20","238,97","213,50","108,73","34,27","13,90","12,47","19,10","53,50","140,90","191,33","310,53",-19.580913886861858,-47.97715124941616
MG,3170206,Uberlândia,"111,18","98,41","105,83","102,18","92,07","83,64","100,06","125,23","131,69","132,98","114,30","108,70","257,37","244,07","204,50","98,53","22,83","10,20","5,50","10,77","39,50","137,50","196,67","307,17",-19.02774891517361,-48.33174969292657
MG,3170305,Umburatiba,"139,22","123,51","117,81","93,96","81,42","68,00","72,31","93,70","106,55","120,76","110,97","122,69","106,43","86,10","119,57","84,57","48,03","26,87","37,97","30,07","38,40","91,40","177,83","150,53",-17.2722588363385,-40.6668920988435
MG,3170404,Unaí,"117,55","104,64","114,16","105,30","96,81","86,53","97,69","119,02","128,59","136,73","113,96","110,75","210,00","147,23","206,20","95,60","21,23","3,80","1,83","8,00","22,03","79,30","215,73","269,10",-16.375824131599128,-46.81954967436246
MG,3170438,União de Minas,"114,89","105,30","112,49","104,86","92,49","82,75","97,52","123,16","129,45","136,34","123,12","117,95","252,10","225,50","165,57","73,67","32,73","18,40","12,00","10,80","30,90","117,43","150,07","221,37",-19.408485793971188,-50.342953606402304
MG,3170479,Uruana de Minas,"118,22","102,40","112,68","103,05","95,46","86,67","97,58","118,86","126,09","138,21","112,85","110,16","197,20","147,00","198,73","90,63","23,20","3,80","1,77","7,00","23,77","92,77","215,77","273,23",-16.092451279273995,-46.3196615324911
MG,3170503,Urucânia,"124,55","107,71","105,15","84,28","70,05","58,88","65,84","88,40","98,84","112,32","99,91","106,12","208,13","152,50","146,43","73,27","34,67","12,97","12,77","13,27","46,60","111,37","199,33","248,80",-20.325343428390504,-42.72982631684905
MG,3170529,Urucuia,"126,53","110,42","117,74","106,24","98,10","91,04","101,04","122,92","131,59","145,31","118,27","114,66","179,40","134,70","168,17","73,33","17,60","3,67","1,50","3,50","16,10","77,90","193,63","244,13",-16.028617294973216,-45.572918199533326
MG,3170578,Vargem Alegre,"130,29","112,42","110,49","87,96","74,09","62,92","70,51","93,12","102,79","118,10","104,30","109,16","190,23","122,93","147,33","79,03","38,03","12,53","13,50","17,20","47,53","110,63","196,53","231,23",-19.603565606111967,-42.32131974773596
MG,3170602,Vargem Bonita,"107,24","96,52","104,48","92,13","78,46","66,86","74,96","98,29","104,36","115,67","106,63","103,31","311,83","224,83","188,13","94,90","43,67","14,33","10,73","16,77","74,97","126,47","198,63","319,23",-20.431250086123782,-46.33616568673783
MG,3170651,Vargem Grande do Rio Pardo,"138,13","115,69","118,02","98,39","84,60","75,52","81,93","102,03","112,45","136,00","117,81","122,27","104,53","79,37","87,67","50,20","9,97","5,00","4,13","2,23","14,00","64,53","139,50","149,37",-15.340738799540798,-42.2989309682345
MG,3170701,Varginha,"110,45","97,87","103,05","89,04","72,53","63,78","70,85","95,51","106,47","115,84","107,44","109,31","276,13","226,87","188,33","71,10","38,60","20,97","16,30","18,13","67,20","132,60","180,57","306,13",-21.557485981013173,-45.409146380170455
MG,3170750,Varjão de Minas,"112,65","101,04","108,98","97,14","87,36","76,26","84,32","109,17","119,66","127,71","109,06","105,48","241,90","173,23","178,10","83,33","27,83","6,00","4,47","8,93","37,53","108,73","195,20","290,13",-18.46660670709185,-45.93523236183557
MG,3170800,Várzea da Palma,"131,56","111,62","115,27","102,72","89,29","81,58","88,10","114,66","124,54","138,51","115,19","111,26","173,37","108,33","127,40","49,70","13,37","1,83","2,43","2,97","21,40","76,97","150,37","208,40",-17.495764104807236,-44.72722701600485
MG,3170909,Varzelândia,"138,32","115,58","120,72","107,15","96,88","91,63","98,18","122,24","129,82","149,15","123,80","122,83","120,37","84,10","120,80","42,07","9,13","2,47","0,80","1,67","13,30","57,83","170,60","189,73",-15.641516989560296,-43.934465798704295
MG,3171006,Vazante,"113,88","103,00","113,15","102,21","91,92","81,33","91,76","115,95","124,08","132,93","114,15","109,09","232,83","217,63","193,70","79,47","24,37","4,93","2,60","8,97","31,80","95,87","204,50","319,43",-17.869079647668993,-46.86756304940416
MG,3171030,Verdelândia,"142,56","120,05","124,50","109,58","98,67","92,37","100,19","124,82","130,67","151,65","127,51","127,90","116,83","80,83","112,13","40,77","7,93","1,57","0,50","1,03","11,97","55,53","150,00","167,33",-15.540189411050726,-43.62836375116053
MG,3171071,Veredinha,"130,12","113,63","109,71","90,90","82,40","68,74","74,37","96,94","104,44","127,21","108,91","110,82","145,90","98,03","137,97","53,07","16,63","4,27","5,13","5,17","24,60","82,87","177,00","228,13",-17.48766242558988,-42.72534220707704
MG,3171105,Veríssimo,"110,13","97,47","105,87","101,71","90,99","81,94","96,02","122,16","130,21","131,60","114,31","112,20","273,77","242,40","208,83","100,40","33,40","14,50","11,87","16,40","46,97","133,93","190,80","290,27",-19.60244651341256,-48.34095835759023
MG,3171154,Vermelho Novo,"123,23","106,01","102,90","81,71","69,21","57,75","63,84","84,66","93,34","107,54","98,05","103,07","202,77","130,70","149,33","81,47","44,93","15,70","17,80","19,53","52,57","115,87","202,57","230,40",-20.033978201258027,-42.25436186625331
MG,3171204,Vespasiano,"123,00","104,68","107,90","92,43","80,56","68,67","75,77","99,12","111,08","122,86","106,87","106,92","262,73","168,90","159,50","67,40","25,87","9,83","7,93","8,17","45,40","118,03","216,23","311,37",-19.73095987230589,-43.94495979338203
MG,3171303,Viçosa,"120,18","103,07","101,07","80,85","66,78","56,20","61,48","82,22","92,68","105,51","94,92","102,85","213,20","156,70","138,70","61,87","33,57","17,60","17,20","15,63","50,90","112,50","205,40","249,13",-20.7403942016002,-42.88554969649306
MG,3171402,Vieiras,"128,55","109,01","108,11","85,51","70,05","60,05","67,20","85,16","95,57","108,78","100,74","106,88","223,77","149,03","145,47","75,53","46,10","18,93","17,73","20,40","43,40","118,67","202,73","235,40",-20.91260604100041,-42.28198848743349
MG,3171501,Mathias Lobato,"136,67","117,97","112,74","91,53","78,81","67,37","73,12","95,39","106,73","121,87","107,98","113,69","168,10","103,03","130,77","70,83","32,93","14,43","14,70","17,43","34,20","102,23","194,93","211,43",-18.6110917746808,-41.927204702009874
MG,3171600,Virgem da Lapa,"139,25","119,34","115,20","95,03","82,40","72,94","78,54","102,05","109,61","134,12","114,53","118,07","121,83","85,97","117,13","44,40","13,97","4,50","4,87","3,83","17,40","71,67","159,17","191,77",-16.71546858433156,-42.33958915162268
MG,3171709,Virgínia,"104,76","92,76","96,23","82,89","66,22","57,28","63,65","83,25","94,81","104,13","97,11","103,90","317,67","246,33","202,73","80,13","41,63","28,50","20,20","26,90","65,33","138,77","190,00","326,37",-22.341959574465783,-45.1085601798336
MG,3171808,Virginópolis,"122,39","103,64","101,69","82,18","70,86","59,53","63,73","84,10","95,42","110,56","98,00","103,11","203,77","147,10","167,40","95,33","31,93","11,50","11,23","10,87","44,63","110,17","219,57","301,47",-18.791981062070576,-42.67026633202674
MG,3171907,Virgolândia,"133,16","114,50","108,55","89,18","77,31","65,38","70,44","91,99","102,94","118,83","105,80","110,47","167,77","114,97","142,40","78,07","30,33","10,97","12,53","11,07","36,00","100,20","199,87","247,63",-18.45172820491023,-42.31741753918586
MG,3172004,Visconde do Rio Branco,"126,41","107,57","107,13","86,24","69,92","58,33","68,50","90,71","99,22","111,16","100,79","107,21","232,67","170,10","141,30","60,60","29,67","13,37","13,13","11,03","45,83","111,87","201,53","242,00",-21.01162184773501,-42.8399445922831
MG,3172103,Volta Grande,"125,47","109,45","107,26","82,94","68,35","57,68","63,61","84,08","93,30","105,68","98,05","108,40","223,97","180,77","156,50","73,27","36,03","18,90","15,50","16,77","47,10","107,33","186,60","257,97",-21.758185861630142,-42.55735568494335
MG,3172202,Wenceslau Braz,"104,27","87,20","94,83","80,63","63,88","54,88","60,63","80,84","91,23","100,77","95,00","100,77","335,17","245,27","202,63","89,00","48,00","35,93","25,93","34,90","64,90","148,40","191,43","317,57",-22.55466279438635,-45.40140618688326
ES,3200102,Afonso Cláudio,"132,64","111,35","108,30","84,21","72,82","60,11","64,58","83,36","93,73","106,85","100,46","107,41","161,17","99,17","123,57","87,07","55,13","33,70","35,13","35,37","51,73","109,30","202,27","189,83",-20.08940998775068,-41.12650077575337
ES,3200136,Águia Branca,"136,71","117,85","113,66","88,63","77,98","64,24","69,04","88,23","99,44","112,73","105,55","113,16","151,43","90,30","113,87","80,43","44,97","28,03","36,90","36,90","47,90","105,63","193,07","182,30",-18.97032971640588,-40.749520706517885
ES,3200169,Água Doce do Norte,"134,74","117,59","113,79","89,37","77,79","64,98","70,10","89,66","100,92","114,73","106,23","113,27","150,10","93,47","114,70","77,50","42,17","24,30","33,00","32,43","43,47","104,80","190,63","182,53",-18.51667627027789,-40.9968498551526
ES,3200201,Alegre,"139,84","117,35","115,27","88,99","74,01","62,41","68,81","89,30","98,47","114,64","106,23","115,23","163,57","113,17","121,90","78,87","48,90","24,53","20,50","23,17","38,97","100,00","185,70","188,43",-20.71943709941963,-41.51499072759736
