Data,Tmax (°C),Tmin (°C),Tmed (°C),UR (%),Vel. Vento (m/s),Radiação solar (MJ/m²d),Chuva (mm),Ano,Radiação solar (KJ/m²d)
22/04/2022,28,16,22,"82,54166667","2,75","9,8853",13,2022,"9885,3"
23/04/2022,"25,5","15,2","20,35",86,"1,75","10,5352",34,2022,"10535,2"
24/04/2022,"29,4","18,4","23,9",76,"1,833333333","16,255",0,2022,16255
25/04/2022,"30,7","21,5","26,1","70,70833333","1,625","16,0963",0,2022,"16096,3"
26/04/2022,32,"20,9","26,45",68,"1,708333333","15,8869",0,2022,"15886,9"
27/04/2022,"32,2","21,7","26,95","64,54166667","1,541666667","15,994",0,2022,15994
28/04/2022,"33,3",21,"27,15","65,625",1,"15,8914",0,2022,"15891,4"
29/04/2022,"26,8","19,7","23,25","82,95833333","1,708333333","8,7145",0,2022,"8714,5"
30/04/2022,"28,9","19,2","24,05","82,41666667",1,"11,8687",0,2022,"11868,7"
01/05/2022,"29,7","18,9","24,3","81,54166667","1,708333333","13,3351","16,6",2022,"13335,1"
02/05/2022,"29,4",20,"24,7","80,25","1,375","12,0648","6,8",2022,"12064,8"
03/05/2022,21,"13,4","17,2","92,91666667","2,666666667","1,8122",15,2022,"1812,2"
04/05/2022,"16,1","12,4","14,25","90,58333333","3,5","5,2572","4,2",2022,"5257,2"
05/05/2022,"23,1","14,6","18,85","84,04166667","1,166666667","11,8625","0,4",2022,"11862,5"
06/05/2022,"26,5","11,5",19,"79,04166667","1,125","15,9626",0,2022,"15962,6"
07/05/2022,"25,7",12,"18,85","76,29166667","1,083333333","15,6386",0,2022,"15638,6"
08/05/2022,"26,2",14,"20,1","67,20833333",2,"14,2219",0,2022,"14221,9"
09/05/2022,"27,7","12,3",20,"74,58333333","1,458333333","14,7869",0,2022,"14786,9"
10/05/2022,"22,6","17,1","19,85","89,41666667","1,541666667","4,6736",55,2022,"4673,6"
11/05/2022,"20,4",14,"17,2","82,34782609","2,304347826","12,707","0,2",2022,12707
12/05/2022,"22,3","9,3","15,8","80,66666667","1,25","15,4896",0,2022,"15489,6"
13/05/2022,"26,1","11,6","18,85","75,79166667","1,208333333","15,0882",0,2022,"15088,2"
14/05/2022,"18,9","15,6","17,25","84,33333333","2,083333333","0,8105","30,8",2022,"810,5"
15/05/2022,21,"15,1","18,05","85,95833333",1,"6,4282","0,2",2022,"6428,2"
16/05/2022,"16,6",10,"13,3","74,04347826","3,391304348","14,8958",0,2022,"14895,8"
17/05/2022,"15,2","8,2","11,7","68,54166667","3,791666667","12,486",0,2022,12486
18/05/2022,15,"8,9","11,95","70,79166667","4,833333333","6,5627",0,2022,"6562,7"
19/05/2022,"16,5","7,8","12,15","77,91666667","1,875","8,4325",0,2022,"8432,5"
20/05/2022,"20,1","3,3","11,7","74,75","1,083333333","14,9334",0,2022,"14933,4"
21/05/2022,"21,8","5,3","13,55","69,5","1,125","12,7044",0,2022,"12704,4"
22/05/2022,"22,5","6,6","14,55","69,625","1,458333333","12,44",0,2022,12440
23/05/2022,"26,3","11,1","18,7","65,58333333","1,5","13,7976",0,2022,"13797,6"
24/05/2022,"28,4","11,8","20,1","64,04166667","2,083333333","14,0549",0,2022,"14054,9"
25/05/2022,"29,4","14,1","21,75","61,08333333","2,291666667","13,5992",0,2022,"13599,2"
26/05/2022,"25,1","16,4","20,75","64,29166667","1,583333333","7,4454",0,2022,"7445,4"
27/05/2022,"25,5","17,3","21,4","65,625","1,916666667","6,3734","0,2",2022,"6373,4"
28/05/2022,25,"17,2","21,1","85,33333333","2,625","5,2718","27,6",2022,"5271,8"
29/05/2022,"25,5","17,7","21,6","80,16666667","1,708333333","5,2725","10,2",2022,"5272,5"
30/05/2022,"19,7","14,7","17,2","91,33333333","2,5","2,2737",10,2022,"2273,7"
31/05/2022,16,"7,8","11,9","86,29166667","2,166666667","6,68",0,2022,6680
01/06/2022,"13,8","10,8","12,3","91,16666667","1,291666667","0,8601",34,2022,"860,1"
02/06/2022,"12,7","10,6","11,65","94,625","1,541666667","1,9881","67,4",2022,"1988,1"
03/06/2022,"18,9","10,9","14,9","84,79166667",1,"9,5717","0,2",2022,"9571,7"
04/06/2022,"23,3","8,6","15,95","83,58333333","1,083333333","7,5936",0,2022,"7593,6"
05/06/2022,"25,8",16,"20,9","71,875","1,791666667","8,0783",0,2022,"8078,3"
06/06/2022,"20,2",17,"18,6","77,18181818","2,727272727","0,0006",0,2022,"0,6"
07/06/2022,"21,89","17,54","19,715","91,19","1,66","9,94","32,7",2022,9940
08/06/2022,"21,87","15,84","18,855","87,25","1,43","11,09",0,2022,11090
09/06/2022,"20,11","15,58","17,845","95,25","2,11","2,84",0,2022,2840
10/06/2022,"18,33","12,64","15,485","83,12","3,59","6,55","22,3",2022,6550
11/06/2022,"13,85","7,8","10,825","66,31","2,8","14,72",0,2022,14720
12/06/2022,"14,26","6,16","10,21","63,56","2,74","16,42",0,2022,16420
13/06/2022,"17,35","6,67","12,01","65,88","1,46","16,2",0,2022,16200
14/06/2022,"18,9","8,21","13,555","84,75","2,55","14,18",0,2022,14180
15/06/2022,"20,2","10,71","15,455","88,88","2,12","15,12",0,2022,15120
16/06/2022,"22,06","13,05","17,555","90,56","2,11","13,28",0,2022,13280
17/06/2022,"21,49","14,43","17,96","90,56","3,38","5,11",0,2022,5110
18/06/2022,"15,42","9,65","12,535","70,56","2,6","16,2",0,2022,16200
19/06/2022,"18,23","8,33","13,28","78,62","2,24","13,61",0,2022,13610
20/06/2022,"21,39","13,98","17,685","90,44","2,05","12,74",0,2022,12740
21/06/2022,"23,37","16,42","19,895","90,75","2,56","12,31",0,2022,12310
22/06/2022,"24,41","19,48","21,945","86,94","1,83","14,29",0,2022,14290
23/06/2022,"24,12","18,74","21,43","90,56","1,11","13,25",0,2022,13250
24/06/2022,"24,95","18,09","21,52","90,38","1,47","13,32",0,2022,13320
25/06/2022,"23,39","17,35","20,37","87,81","1,8","9,72",0,2022,9720
26/06/2022,"23,78","16,97","20,375","84,31","1,3","4,39",0,2022,4390
27/06/2022,"23,06","16,65","19,855","85,31","2,57","14,58",0,2022,14580
28/06/2022,"23,8","16,29","20,045","84,69","2,56","14,04",0,2022,14040
29/06/2022,"17,52","12,93","15,225",75,"2,29","14,44",0,2022,14440
30/06/2022,"20,84","11,8","16,32","76,88","1,6","15,66",0,2022,15660
01/07/2022,"22,74","13,54","18,14","84,62","3,05","14,9",0,2022,14900
02/07/2022,"23,8","15,32","19,56","85,38","2,73","15,19",0,2022,15190
03/07/2022,"24,11","19,93","22,02","83,5","2,56","14,15",0,2022,14150
04/07/2022,"24,73","17,35","21,04","82,44","2,84","14,65",0,2022,14650
05/07/2022,"23,34","16,26","19,8","81,88","2,89","12,17",0,2022,12170
06/07/2022,"22,98","15,94","19,46","77,69","2,99",14,0,2022,14000
07/07/2022,"24,03","15,91","19,97","81,19","2,45","14,94",0,2022,14940
08/07/2022,"23,06","15,65","19,355","81,19","2,39","12,67",0,2022,12670
09/07/2022,"24,82","16,44","20,63","79,56","2,82","15,48",0,2022,15480
10/07/2022,"24,63","16,2","20,415",79,"3,32","13,28",0,2022,13280
11/07/2022,"25,56","17,83","21,695","75,06","4,09","12,38",0,2022,12380
12/07/2022,"17,03","12,52","14,775","78,06","2,82","10,87","25,3",2022,10870
13/07/2022,"21,58","10,28","15,93","77,44","2,31","14,98",0,2022,14980
14/07/2022,"23,78","17,04","20,41","84,5","3,12","13,93",0,2022,13930
15/07/2022,"23,83","19,08","21,455","73,19","3,7","11,27",0,2022,11270
16/07/2022,"23,4","12,08","17,74","80,44","3,99","5,36",0,2022,5360
17/07/2022,"14,45","9,45","11,95","73,38","2,27","12,38",0,2022,12380
18/07/2022,"19,06","11,41","15,235","73,69","1,59","7,45",0,2022,7450
19/07/2022,"24,48","14,24","19,36","87,19","1,31","15,41","12,3",2022,15410
20/07/2022,"25,72","17,65","21,685","86,44","1,74","15,52",0,2022,15520
21/07/2022,"25,21","17,39","21,3","82,06","2,35","14,69",0,2022,14690
22/07/2022,"25,69","17,58","21,635","76,25","2,53","15,95",0,2022,15950
23/07/2022,"25,6","17,07","21,335","75,06","2,55","14,69",0,2022,14690
24/07/2022,"26,28","17,27","21,775","72,88","2,33","16,16",0,2022,16160
25/07/2022,"26,73","18,32","22,525","71,19",2,"15,8",0,2022,15800
26/07/2022,"31,5",15,"23,25","47,8","0,8","8,8402",0,2022,"8840,2"
27/07/2022,"29,9","13,9","21,9","59,66666667","1,5","13,5701",0,2022,"13570,1"
28/07/2022,"32,3",15,"23,65","58,95833333","1,666666667","14,0793",0,2022,"14079,3"
29/07/2022,"24,8",10,"17,4",71,"4,25","15,1124",4,2022,"15112,4"
30/07/2022,"22,5","5,5",14,"68,33333333","1,5","15,7532",0,2022,"15753,2"
31/07/2022,"26,7","6,3","16,5","63,91666667","0,875","15,2462",0,2022,"15246,2"
01/08/2022,"29,3","13,8","21,55","62,25","1,375","11,8713",0,2022,"11871,3"
02/08/2022,31,"17,8","24,4","56,25","2,041666667","10,6162",0,2022,"10616,2"
03/08/2022,"32,3","16,9","24,6","51,04166667",2,"14,7553",0,2022,"14755,3"
04/08/2022,"24,9",17,"20,95","62,58333333","1,375","2,7503","3,8",2022,"2750,3"
05/08/2022,"20,5","10,6","15,55","80,20833333","2,375","13,1284","0,2",2022,"13128,4"
06/08/2022,"17,3","8,9","13,1","89,70833333","1,833333333","1,7973","9,6",2022,"1797,3"
07/08/2022,18,"13,4","15,7","93,33333333","1,208333333","1,5263","23,8",2022,"1526,3"
08/08/2022,"23,2","15,5","19,35","89,16666667","1,708333333","9,7422",1,2022,"9742,2"
09/08/2022,"17,5",13,"15,25","85,79166667","3,291666667","2,775",0,2022,2775
10/08/2022,"18,3","9,6","13,95","77,45833333","5,125","11,1041","0,4",2022,"11104,1"
11/08/2022,"24,4","6,6","15,5","68,125","1,416666667","16,7994",0,2022,"16799,4"
12/08/2022,"24,7","11,7","18,2","61,66666667","2,5","16,6822",0,2022,"16682,2"
13/08/2022,"27,9","12,6","20,25","55,91666667","1,75","14,582",0,2022,14582
14/08/2022,"31,5","15,3","23,4","47,70833333","2,291666667","16,3283",0,2022,"16328,3"
15/08/2022,"32,9","21,4","27,15","42,66666667","2,125","15,4113",0,2022,"15411,3"
16/08/2022,"26,8",15,"20,9","80,95833333","1,625","3,4137","34,8",2022,"3413,7"
17/08/2022,"22,6","13,5","18,05","85,83333333","1,75","5,0856",0,2022,"5085,6"
18/08/2022,"21,3","12,1","16,7","80,125","4,125","7,214","22,4",2022,7214
19/08/2022,"16,8",3,"9,9","57,58333333","3,041666667","18,4743",0,2022,"18474,3"
20/08/2022,"21,4","0,4","10,9","59,5","2,166666667","18,5195",0,2022,"18519,5"
21/08/2022,"24,5","7,6","16,05","66,95833333","1,208333333","17,2769",0,2022,"17276,9"
22/08/2022,"26,9",11,"18,95","71,16666667","1,375","17,403",0,2022,17403
23/08/2022,"29,7","11,7","20,7","68,29166667","1,083333333","17,0822",0,2022,"17082,2"
24/08/2022,"29,9","14,9","22,4","56,95833333","1,666666667","16,6299",0,2022,"16629,9"
25/08/2022,"31,5","14,2","22,85","54,29166667","1,583333333","17,2915",0,2022,"17291,5"
26/08/2022,"31,8","14,4","23,1","55,125","1,458333333","17,8466",0,2022,"17846,6"
27/08/2022,33,"16,9","24,95","45,5","2,166666667","17,6504",0,2022,"17650,4"
28/08/2022,"27,4","14,1","20,75","60,29166667","3,333333333","12,1181",0,2022,"12118,1"
29/08/2022,"24,6","7,8","16,2","62,875","3,208333333","16,7833",0,2022,"16783,3"
30/08/2022,25,"9,6","17,3","52,54166667","1,666666667","18,9455",0,2022,"18945,5"
31/08/2022,"28,1","12,2","20,15","53,5","2,416666667","17,8246",0,2022,"17824,6"
01/09/2022,"32,1","17,3","24,7","51,25","2,541666667","16,579",0,2022,16579
02/09/2022,"26,1","17,5","21,8","70,91666667","3,083333333","6,1939","3,6",2022,"6193,9"
03/09/2022,"23,6","13,6","18,6","74,875","3,625","12,6148","3,2",2022,"12614,8"
04/09/2022,"22,9","6,8","14,85","61,41666667","1,666666667","13,7848","1,6",2022,"13784,8"
05/09/2022,"17,5","11,8","14,65","85,41666667","1,416666667","3,7413","3,6",2022,"3741,3"
06/09/2022,"18,7","12,1","15,4","87,33333333","1,041666667","4,6358",3,2022,"4635,8"
07/09/2022,"26,8","14,3","20,55","81,125","1,291666667","15,3433",38,2022,"15343,3"
08/09/2022,33,"18,9","25,95","61,75","2,416666667","16,3479",0,2022,"16347,9"
09/09/2022,"33,7","19,2","26,45","56,45833333","2,75","10,4767",0,2022,"10476,7"
10/09/2022,"21,2","12,4","16,8","74,375","4,208333333","14,3113",0,2022,"14311,3"
11/09/2022,"24,4","9,8","17,1","64,125","1,25","10,6149",0,2022,"10614,9"
12/09/2022,"20,6","15,8","18,2","84,91666667","1,333333333","1,8949",16,2022,"1894,9"
13/09/2022,"21,8","12,9","17,35","89,41666667","0,7083333333","6,777",3,2022,6777
14/09/2022,"22,1","14,4","18,25","83,75","0,9166666667","8,4976","1,2",2022,"8497,6"
15/09/2022,"23,7","10,5","17,1","68,91666667","1,708333333","19,4027",0,2022,"19402,7"
16/09/2022,"27,7","10,4","19,05","64,625","1,083333333","18,3377",0,2022,"18337,7"
17/09/2022,"26,8","13,4","20,1","51,91666667","2,958333333","20,1289",0,2022,"20128,9"
18/09/2022,"29,5","12,1","20,8","47,375","2,833333333","18,9292",0,2022,"18929,2"
19/09/2022,"22,3","14,7","18,5","70,66666667","3,083333333","1,0295","26,4",2022,"1029,5"
20/09/2022,"24,9","12,8","18,85","83,29166667",1,"14,4528","0,4",2022,"14452,8"
21/09/2022,"20,1","15,8","17,95","92,47826087","1,130434783","2,3461","26,6",2022,"2346,1"
22/09/2022,"21,7",15,"18,35","77,875","3,666666667","13,4943","0,4",2022,"13494,3"
23/09/2022,"21,8",6,"13,9","63,41666667","2,583333333","21,4353",0,2022,"21435,3"
24/09/2022,"26,1","6,8","16,45","55,33333333","1,458333333","18,0747",0,2022,"18074,7"
25/09/2022,"20,7","14,3","17,5","76,45833333",3,"3,3127","38,4",2022,"3312,7"
26/09/2022,"18,8","14,9","16,85","92,25","1,708333333","1,8851","29,8",2022,"1885,1"
27/09/2022,"20,1",16,"18,05","91,75","1,208333333","2,3073","27,4",2022,"2307,3"
28/09/2022,"21,7","15,6","18,65","87,66666667","1,5","4,3629",3,2022,"4362,9"
29/09/2022,"24,6","13,8","19,2","80,08333333","1,625","14,1099","25,2",2022,"14109,9"
30/09/2022,"23,6","16,5","20,05","77,29166667","1,25","10,967","0,2",2022,10967
01/10/2022,"26,7","16,8","21,75","81,5","0,4166666667","10,042",2,2022,10042
02/10/2022,"27,9","13,8","20,85","72,79166667","1,5","20,2745",0,2022,"20274,5"
03/10/2022,"27,6","13,2","20,4","58,95833333","2,25","21,2839",0,2022,"21283,9"
04/10/2022,"31,6","11,9","21,75","55,83333333","0,625","21,9838",0,2022,"21983,8"
05/10/2022,"24,1",16,"20,05","69,66666667","2,458333333","2,6352","14,4",2022,"2635,2"
06/10/2022,"21,8","17,1","19,45","84,54166667","2,5","1,4872",54,2022,"1487,2"
07/10/2022,22,"12,7","17,35","76,91666667","2,791666667","16,3008","0,6",2022,"16300,8"
08/10/2022,"27,9","10,1",19,"65,33333333","1,791666667","22,423",0,2022,22423
09/10/2022,"26,4","14,9","20,65","59,66666667","3,166666667","13,068",0,2022,13068
10/10/2022,"21,7",14,"17,85","81,41666667","2,125","4,9137","7,4",2022,"4913,7"
11/10/2022,16,"14,6","15,3","94,39130435","0,7391304348","1,2472",34,2022,"1247,2"
12/10/2022,"20,6","13,9","17,25","84,875","1,083333333","10,121","0,2",2022,10121
13/10/2022,"27,4","15,4","21,4","85,20833333","0,7083333333","11,0684","12,6",2022,"11068,4"
14/10/2022,"25,3","17,3","21,3","83,79166667","1,083333333","11,4304","12,2",2022,"11430,4"
15/10/2022,"26,4","18,3","22,35","76,54166667","1,25","11,377","0,4",2022,11377
16/10/2022,30,"18,1","24,05","74,83333333","1,25","18,0261","0,2",2022,"18026,1"
17/10/2022,"31,8","17,4","24,6","71,04761905","1,285714286","13,049","0,8",2022,13049
18/10/2022,"27,4","17,8","22,6","80,83333333","1,25","10,5381","2,6",2022,"10538,1"
19/10/2022,"28,9","18,1","23,5","80,375","0,75","12,9923",0,2022,"12992,3"
20/10/2022,"24,3","16,7","20,5","89,66666667","3,583333333","2,1773",109,2022,"2177,3"
21/10/2022,"26,2","15,8",21,"79,125","1,916666667","18,784","0,4",2022,18784
22/10/2022,"26,9","14,3","20,6",75,"1,958333333","22,3869",0,2022,"22386,9"
23/10/2022,"30,9","15,3","23,1","65,75","1,5","23,2898",0,2022,"23289,8"
24/10/2022,32,"15,3","23,65","53,66666667","1,416666667","23,7042",0,2022,"23704,2"
25/10/2022,"33,9","14,7","24,3","51,75","1,958333333","23,4602",0,2022,"23460,2"
26/10/2022,"34,2","19,8",27,"47,66666667","2,166666667","23,0432",0,2022,"23043,2"
27/10/2022,"29,5","19,4","24,45","64,29166667","1,75","15,8456",0,2022,"15845,6"
28/10/2022,"33,7","17,9","25,8","65,29166667","1,291666667","22,789",0,2022,22789
29/10/2022,"27,5","19,9","23,7","68,79166667","1,458333333","6,4022","1,6",2022,"6402,2"
30/10/2022,25,"17,6","21,3","86,04166667","2,166666667","6,5635","56,4",2022,"6563,5"
31/10/2022,"22,2","12,1","17,15","89,16666667","4,416666667","3,6738","39,4",2022,"3673,8"
01/11/2022,"20,1","8,8","14,45","65,83333333","6,083333333","23,7698",0,2022,"23769,8"
02/11/2022,"24,3","5,9","15,1","53,20833333","2,625","25,5107",0,2022,"25510,7"
03/11/2022,"27,2","9,9","18,55","50,375","1,875","24,9946",0,2022,"24994,6"
04/11/2022,"26,3","11,5","18,9","54,375","1,583333333","24,6491",0,2022,"24649,1"
05/11/2022,"27,9","11,8","19,85","57,08333333","1,458333333","22,7985",0,2022,"22798,5"
06/11/2022,"28,4","15,8","22,1","51,5","1,791666667","23,54",0,2022,23540
07/11/2022,"28,8","13,4","21,1","52,66666667","1,625","19,9915",0,2022,"19991,5"
08/11/2022,30,"12,9","21,45","49,20833333","1,541666667","24,8748",0,2022,"24874,8"
09/11/2022,"31,3","12,3","21,8","47,625","1,125","23,976",0,2022,23976
10/11/2022,"33,8","14,4","24,1","46,08333333","2,041666667","19,6214","0,8",2022,"19621,4"
11/11/2022,"29,5","16,7","23,1","70,83333333","2,208333333","17,9496","7,2",2022,"17949,6"
12/11/2022,"30,5","18,8","24,65","71,75","1,708333333","15,649",0,2022,15649
13/11/2022,"24,3","16,4","20,35","85,54166667","2,458333333","6,6709","78,6",2022,"6670,9"
14/11/2022,"26,8","15,6","21,2","79,08333333","2,083333333","19,5133","0,6",2022,"19513,3"
15/11/2022,"28,5","11,7","20,1","59,16666667","1,75","25,3336",0,2022,"25333,6"
16/11/2022,31,"12,1","21,55","55,70833333","1,75","25,4939",0,2022,"25493,9"
17/11/2022,"31,7","16,1","23,9","50,04166667","1,875","25,0287",0,2022,"25028,7"
18/11/2022,"32,7","16,9","24,8","40,25","2,291666667","25,9952",0,2022,"25995,2"
19/11/2022,33,"15,4","24,2","50,58333333","1,875","25,2058",0,2022,"25205,8"
20/11/2022,33,"19,9","26,45","56,79166667","2,291666667","23,3504",0,2022,"23350,4"
21/11/2022,"27,8","20,1","23,95","71,375","2,333333333","8,1072","0,8",2022,"8107,2"
22/11/2022,"27,2","17,9","22,55","80,75","1,5","16,1155","0,2",2022,"16115,5"
23/11/2022,28,"17,2","22,6","72,41666667","2,25","24,6385",0,2022,"24638,5"
24/11/2022,"30,7","13,8","22,25","62,79166667","2,166666667","25,4266",0,2022,"25426,6"
25/11/2022,"30,9","16,2","23,55","62,29166667","1,916666667","24,8028",0,2022,"24802,8"
26/11/2022,"31,2","17,6","24,4","61,58333333","1,041666667","25,0786",0,2022,"25078,6"
27/11/2022,31,"19,7","25,35","62,83333333","1,25","19,2346",0,2022,"19234,6"
28/11/2022,31,"18,5","24,75","64,375","1,291666667","22,7605",0,2022,"22760,5"
29/11/2022,"30,7","17,4","24,05","61,08333333","1,291666667","20,3277",0,2022,"20327,7"
30/11/2022,"31,8","19,1","25,45","64,91666667","1,916666667","21,8964",0,2022,"21896,4"
01/12/2022,"34,2",18,"26,1","65,26086957","1,391304348","21,7164",0,2022,"21716,4"
02/12/2022,"33,8","20,1","26,95","74,125","1,375","16,1013","1,4",2022,"16101,3"
03/12/2022,"32,4","18,7","25,55","79,125",1,"17,8831","0,2",2022,"17883,1"
04/12/2022,"31,3","21,1","26,2","78,91666667","0,9583333333","14,8995",0,2022,"14899,5"
05/12/2022,"32,5","21,1","26,8","76,69565217","0,9565217391","14,1855",0,2022,"14185,5"
06/12/2022,"34,3","21,8","28,05","71,33333333","1,25","22,0162",0,2022,"22016,2"
07/12/2022,36,"22,4","29,2","68,83333333","1,041666667","24,7925",0,2022,"24792,5"
08/12/2022,"36,3","22,4","29,35","68,20833333","1,333333333","19,2291",0,2022,"19229,1"
09/12/2022,"36,7","23,8","30,25","71,125","1,333333333","20,3473",0,2022,"20347,3"
10/12/2022,"33,2","22,1","27,65","68,52380952","1,380952381","19,3314",0,2022,"19331,4"
11/12/2022,"33,5","22,8","28,15","76,54166667","1,291666667","18,0164","4,4",2022,"18016,4"
12/12/2022,"32,7","22,4","27,55","81,83333333","0,6666666667","17,8763",14,2022,"17876,3"
13/12/2022,"32,4","21,8","27,1","75,75","1,916666667","23,6693",3,2022,"23669,3"
14/12/2022,"31,6","13,7","22,65","61,75","0,875","23,5736",0,2022,"23573,6"
15/12/2022,"31,8","18,5","25,15","65,70833333","1,375","25,3613",0,2022,"25361,3"
16/12/2022,"33,1","19,2","26,15","63,125","1,666666667","24,9822",0,2022,"24982,2"
17/12/2022,"32,8","17,1","24,95","57,45833333","1,333333333","24,4247",0,2022,"24424,7"
18/12/2022,28,"19,4","23,7","73,625","1,25","15,7673","1,8",2022,"15767,3"
19/12/2022,"31,1","18,3","24,7","72,25","1,041666667","22,4576",0,2022,"22457,6"
20/12/2022,"32,3","17,4","24,85","66,86956522","1,608695652","24,2784",0,2022,"24278,4"
21/12/2022,"32,2",19,"25,6","61,58333333","1,75","23,4705",0,2022,"23470,5"
22/12/2022,32,"18,4","25,2","61,08333333","1,875","24,6009","0,4",2022,"24600,9"
23/12/2022,"32,7","18,3","25,5","62,66666667","1,666666667","23,9744",0,2022,"23974,4"
24/12/2022,"32,7",18,"25,35","59,25","1,625","21,9922",0,2022,"21992,2"
25/12/2022,"31,6","21,4","26,5","67,79166667","1,041666667","19,0918",0,2022,"19091,8"
26/12/2022,"33,4","18,1","25,75","66,45833333","1,208333333","24,554",0,2022,24554
27/12/2022,"35,3","19,9","27,6","62,91666667","1,375","23,5252",0,2022,"23525,2"
28/12/2022,"31,6",21,"26,3","70,79166667","2,541666667","19,3743",0,2022,"19374,3"
29/12/2022,"35,5","17,1","26,3","52,45833333","2,166666667","25,8438",0,2022,"25843,8"
30/12/2022,"34,8",17,"25,9","54,83333333","1,125","25,5503",0,2022,"25550,3"
31/12/2022,"36,3","20,5","28,4","58,625","1,5","25,1356",0,2022,"25135,6"
01/01/2023,"37,2","23,5","30,35","60,08333333","1,666666667","25,3215",0,2023,"25321,5"
02/01/2023,"30,8",20,"25,4","76,25","1,291666667","10,5559","41,8",2023,"10555,9"
03/01/2023,"30,6","19,7","25,15","83,95833333","1,291666667","15,3676","9,2",2023,"15367,6"
04/01/2023,"31,4","18,6",25,"73,875","2,333333333","23,8268","1,6",2023,"23826,8"
05/01/2023,"32,9","16,6","24,75","61,70833333","1,125","25,4442",0,2023,"25444,2"
06/01/2023,"31,8","15,9","23,85","55,875","1,291666667","26,2215",0,2023,"26221,5"
07/01/2023,"30,1",17,"23,55","57,125","1,875","22,8523",0,2023,"22852,3"
08/01/2023,"31,1","19,9","25,5","59,08333333","1,75","22,9468",0,2023,"22946,8"
